system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,NDBI,NDVI,NDWI,class,random,.geo
1_1_1_1_2_0_146,2339,1685,1171,1376,1258,1757,2859,3104,3136,3295,-0.08982793,-0.14557077,0.427401,-0.39007092,0,0.2760926286736922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93893998872038,43.48025869157928]}"
1_1_1_1_2_0_147,2339,1685,1186,1372,1250,1757,2859,3104,3198,3295,-0.09971153,-0.15513816,0.43794963,-0.39956236,0,0.001846236271561441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939063572019094,43.480256595155446]}"
1_1_1_1_2_0_151,2316,1664,1099,1278,1200,1699,2704,2862,2992,3132,-0.07558827,-0.12735493,0.4274809,-0.40140516,0,0.3804691903011863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9395579050808,43.480248208125275]}"
1_1_1_1_2_0_154,2401,1699,1249,1478,1316,1802,2913,3276,3578,3473,-0.12991573,-0.19685566,0.46219862,-0.4153481,0,0.3540865287282493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939928654737242,43.48024191645104]}"
1_1_1_1_2_0_155,2401,1699,1182,1392,1325,1802,2913,3276,3326,3473,-0.09497207,-0.16151562,0.43023005,-0.40991947,0,0.12180026092515628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940052237929416,43.480239818959326]}"
1_1_1_1_2_0_156,2267,1598,1160,1339,1219,1687,2792,3096,3270,3310,-0.119252145,-0.18114503,0.45689464,-0.4189629,0,0.6929593880113865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.94017582110827,43.48023772133413]}"
1_1_1_1_2_0_157,2267,1598,1138,1354,1187,1687,2792,3096,3408,3310,-0.1365,-0.20105727,0.48335147,-0.43133137,0,0.012018361479977147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9402994042738,43.48023562357544]}"
1_1_1_1_2_0_158,2337,1678,1156,1365,1227,1779,2945,3232,3482,3421,-0.13094367,-0.19676921,0.47887024,-0.43676502,0,0.5273739717162779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940422987426006,43.480233525683275]}"
1_1_1_1_2_0_160,2495,1849,1323,1576,1506,1885,2962,3187,3586,3426,-0.10190797,-0.17941128,0.4084839,-0.38938397,0,0.2873583571629367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940670153690448,43.48022932949847]}"
1_1_1_1_2_0_161,2495,1849,1217,1430,1348,1885,2962,3187,3292,3426,-0.07974138,-0.13772248,0.41896552,-0.39432445,0,0.3314911602254089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.94079373680268,43.480227231205845]}"
1_1_1_1_2_0_162,2377,1774,1179,1348,1222,1792,2758,2968,2966,3076,-0.0705062,-0.110237695,0.41642788,-0.37505797,0,0.2905808070613388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940917319901589,43.480225132779736]}"
1_1_1_1_2_0_163,2377,1774,1227,1416,1328,1792,2758,2968,3128,3076,-0.08064516,-0.13642144,0.40394974,-0.37676057,0,0.49041164416288263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941040902987167,43.48022303422013]}"
1_1_1_1_2_0_164,2396,1806,1316,1542,1380,1884,2722,2985,3230,3124,-0.09252583,-0.14824031,0.40130153,-0.35373008,0,0.37157497070080037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941164486059417,43.48022093552705]}"
1_1_1_1_2_0_166,2259,1576,1129,1300,1198,1637,2699,3006,3100,3157,-0.100442365,-0.15693226,0.4425314,-0.4090909,0,0.651957468965878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938689943581354,43.48017289234518]}"
1_1_1_1_2_0_168,2339,1685,1137,1353,1200,1757,2859,3104,3270,3295,-0.10923735,-0.16598324,0.46308726,-0.4146658,0,0.0634950912490414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9389371098523,43.480168699911076]}"
1_1_1_1_2_0_171,2416,1778,1306,1494,1387,1817,2743,2996,3194,3174,-0.083945565,-0.13868092,0.39445537,-0.36262798,0,0.1645569753792232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939307859158866,43.480162410258785]}"
1_1_1_1_2_0_172,2316,1664,1289,1454,1340,1699,2704,2862,3068,3132,-0.08748284,-0.1396731,0.39201453,-0.3569217,0,0.3380852348930051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939431442234424,43.480160313441054]}"
1_1_1_1_2_0_173,2316,1664,1191,1386,1293,1699,2704,2862,3158,3132,-0.092988186,-0.15381806,0.41900697,-0.3899648,0,0.59423768649228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939555025296661,43.480158216489826]}"
1_1_1_1_2_0_176,2401,1699,1230,1444,1342,1802,2913,3276,3358,3473,-0.1014284,-0.16617468,0.42893618,-0.39858392,0,0.21958686956715145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939925774403472,43.48015192483526]}"
1_1_1_1_2_0_177,2401,1699,1176,1372,1270,1802,2913,3276,3460,3473,-0.11616709,-0.1806859,0.46300212,-0.4321192,0,0.4882455906550147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940049357412434,43.4801498273501]}"
1_1_1_1_2_0_178,2267,1598,1165,1380,1209,1687,2792,3096,3460,3310,-0.14183435,-0.20831151,0.48211607,-0.42975205,0,0.0819541018697616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940172940408075,43.480147729731456]}"
1_1_1_1_2_0_179,2267,1598,1151,1342,1228,1687,2792,3096,3360,3310,-0.12690482,-0.19424205,0.4646905,-0.42917907,0,0.5320836135033205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940296523390394,43.480145631979326]}"
1_1_1_1_2_0_180,2337,1678,1152,1384,1231,1779,2945,3232,3432,3421,-0.12463199,-0.1898076,0.4720137,-0.42524916,0,0.047604950890774544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.94042010635939,43.480143534093706]}"
1_1_1_1_2_0_181,2337,1678,1156,1386,1203,1779,2945,3232,3530,3421,-0.13931437,-0.20334072,0.49165434,-0.43612692,0,0.22344461084369083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940543689315064,43.480141436074604]}"
1_1_1_1_2_0_182,2495,1849,1282,1509,1428,1885,2962,3187,3482,3426,-0.096811324,-0.16513301,0.41832992,-0.39531156,0,0.5906137290888643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.94066727225741,43.48013933792202]}"
1_1_1_1_2_0_183,2495,1849,1357,1556,1483,1885,2962,3187,3318,3426,-0.0805501,-0.14157923,0.38221204,-0.36151007,0,0.6729741751930821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940790855186433,43.480137239635944]}"
1_1_1_1_2_0_185,2377,1774,1319,1558,1482,1792,2758,2968,3192,3076,-0.07789725,-0.14634584,0.36585367,-0.344,0,0.19622952973926855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941038021004498,43.480133042663354]}"
1_1_1_1_2_0_186,2396,1806,1590,1764,1702,1884,2722,2985,2978,3124,-0.05423494,-0.10829922,0.2726496,-0.25601012,0,0.18916197785541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941161603893537,43.480130943976825]}"
1_1_1_1_2_0_187,2396,1806,1219,1438,1378,1884,2722,2985,3138,3124,-0.0717009,-0.13408023,0.38972542,-0.3715035,0,0.1073709200282088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.94128518676925,43.48012884515682]}"
1_1_1_1_2_0_189,2310,1637,1146,1330,1208,1678,2743,3010,3386,3217,-0.12596273,-0.1889045,0.47409666,-0.43596268,0,0.14415348012266715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938810648051929,43.48008080451856]}"
1_1_1_1_2_0_191,2307,1622,1192,1395,1271,1686,2831,2980,3266,3210,-0.10950722,-0.17207967,0.4397179,-0.401416,0,0.6578604238855554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939057813929827,43.48007661183058]}"
1_1_1_1_2_0_192,2349,1712,1140,1344,1231,1786,2775,3120,3312,3243,-0.10856574,-0.17011128,0.45806736,-0.4226804,0,0.17621442577386692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939181396848806,43.48007451528637]}"
1_1_1_1_2_0_193,2349,1712,1243,1482,1377,1786,2775,3120,3220,3243,-0.08999878,-0.15640152,0.40091363,-0.36962995,0,0.011672493707827192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939304979754468,43.48007241860867]}"
1_1_1_1_2_0_194,2373,1713,1310,1518,1518,1755,2835,3110,3092,3275,-0.06161823,-0.1315645,0.34143168,-0.34143168,0,0.35726004812919154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939428562646814,43.48007032179749]}"
1_1_1_1_2_0_195,2373,1713,1259,1492,1362,1755,2835,3110,3204,3275,-0.088802144,-0.14900485,0.40341654,-0.36456558,0,0.4104078146873317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939552145525845,43.48006822485282]}"
1_1_1_1_2_0_197,2409,1710,1220,1459,1384,1842,3051,3312,3598,3524,-0.11903379,-0.19793575,0.44439983,-0.42297804,0,0.1138628153384943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939799311243949,43.48006403056303]}"
1_1_1_1_2_0_198,2359,1675,1152,1386,1240,1812,2980,3318,3564,3509,-0.13433553,-0.2034442,0.48376352,-0.44,0,0.08055653530235618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93992289408302,43.48006193321791]}"
1_1_1_1_2_0_199,2359,1675,1180,1413,1250,1812,2980,3318,3678,3509,-0.14751388,-0.218486,0.4926948,-0.44490278,0,0.2579201228186687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940046476908773,43.4800598357393]}"
1_1_1_1_2_0_201,2323,1663,1185,1384,1278,1800,2929,3144,3324,3440,-0.111960545,-0.17726226,0.44458932,-0.41206458,0,0.41624648018974797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940293642520313,43.480055640381636]}"
1_1_1_1_2_0_202,2357,1665,1171,1388,1254,1704,2890,3193,3338,3459,-0.110591136,-0.17225637,0.45383275,-0.4126111,0,0.27174704084965884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9404172253061,43.480053542502574]}"
1_1_1_1_2_0_203,2357,1665,1122,1360,1196,1704,2890,3193,3498,3459,-0.13055182,-0.19487618,0.4904133,-0.4400988,0,0.5635550685676839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.94054080807856,43.48005144449002]}"
1_1_1_1_2_0_205,2640,1969,1443,1640,1583,1933,2989,3280,3500,3456,-0.078551166,-0.14006515,0.37713948,-0.3618677,0,0.3738405611087908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940787973583513,43.48004724806448]}"
1_1_1_1_2_0_206,2673,2024,1291,1502,1340,1895,2803,3011,3298,3173,-0.06696117,-0.10467258,0.42216474,-0.37416667,0,0.3031757876020029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940911556315998,43.48004514965148]}"
1_1_1_1_2_0_207,2673,2024,1271,1500,1406,1895,2803,3011,3108,3173,-0.03546938,-0.0752465,0.37704918,-0.34895834,0,0.04768925268348434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941035139035158,43.48004305110501]}"
1_1_1_1_2_0_208,2396,1833,1439,1600,1500,1836,2714,2851,2830,3077,-0.04568279,-0.08304631,0.30715936,-0.27765238,0,0.1692518973626208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941158721740987,43.480040952425036]}"
1_1_1_1_2_0_209,2310,1637,1220,1384,1295,1678,2743,3010,3158,3217,-0.09683076,-0.15508413,0.41836965,-0.39057684,0,0.6430742875495313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938684186617976,43.47999290897787]}"
1_1_1_1_2_0_210,2310,1637,1157,1349,1226,1678,2743,3010,3366,3217,-0.12247177,-0.18604651,0.4660279,-0.42778367,0,0.38286192371811556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938807769393685,43.47999081284066]}"
1_1_1_1_2_0_211,2307,1622,1164,1363,1272,1686,2831,2980,3150,3210,-0.093120486,-0.15448049,0.42469472,-0.39596722,0,0.4920465108976527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938931352156082,43.47998871656997]}"
1_1_1_1_2_0_212,2307,1622,1167,1336,1234,1686,2831,2980,2968,3210,-0.077384055,-0.12530805,0.41266063,-0.37918216,0,0.3308059381294113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939054934905164,43.47998662016579]}"
1_1_1_1_2_0_216,2373,1713,1144,1384,1212,1755,2835,3110,3452,3275,-0.123579025,-0.18523605,0.48027444,-0.42762613,0,0.6975981767638104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939549265768342,43.47997823321424]}"
1_1_1_1_2_0_217,2409,1710,1134,1362,1209,1842,3051,3312,3470,3524,-0.11992216,-0.18047287,0.4832229,-0.4362583,0,0.46592202276179595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939672848450842,43.47997613614264]}"
1_1_1_1_2_0_218,2409,1710,1168,1422,1286,1842,3051,3312,3598,3524,-0.12658079,-0.19793575,0.47338247,-0.43346614,0,0.3190515756006257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939796431120024,43.47997403893755]}"
1_1_1_1_2_0_219,2359,1675,1151,1376,1260,1812,2980,3318,3604,3509,-0.135658,-0.20878752,0.4819079,-0.44738957,0,0.29007143791716594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939920013775891,43.47997194159898]}"
1_1_1_1_2_0_220,2359,1675,1180,1410,1256,1812,2980,3318,3498,3509,-0.1281804,-0.19446816,0.47160286,-0.42542788,0,0.4419907295587088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940043596418432,43.47996984412693]}"
1_1_1_1_2_0_221,2323,1663,1160,1385,1258,1800,2929,3144,3376,3440,-0.11765431,-0.18476926,0.45705655,-0.41818947,0,0.3196606268474841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940167179047656,43.47996774652139]}"
1_1_1_1_2_0_222,2323,1663,1198,1376,1292,1800,2929,3144,3304,3440,-0.10927682,-0.17433801,0.43777198,-0.41196582,0,0.6517764752644373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940290761663553,43.47996564878237]}"
1_1_1_1_2_0_223,2357,1665,1176,1366,1271,1704,2890,3193,3396,3459,-0.11512195,-0.18060142,0.45532462,-0.42629147,0,0.11471597853947013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940414344266133,43.47996355090986]}"
1_1_1_1_2_0_224,2357,1665,1136,1337,1204,1704,2890,3193,3380,3459,-0.11823697,-0.17831619,0.47469458,-0.43311426,0,0.5638323066608537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940537926855384,43.47996145290387]}"
1_1_1_1_2_0_226,2640,1969,1402,1620,1538,1933,2989,3280,3502,3456,-0.07993834,-0.14034517,0.38968253,-0.3674346,0,0.6265971858880998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940785091993916,43.479957256491446]}"
1_1_1_1_2_0_227,2673,2024,1292,1480,1552,1895,2803,3011,3240,3173,-0.035057668,-0.09589041,0.35225376,-0.37288135,0,0.3344739384733011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940908674543193,43.479955158085]}"
1_1_1_1_2_0_228,2673,2024,1204,1410,1425,1895,2803,3011,3146,3173,-0.029829545,-0.08128545,0.37650403,-0.38103598,0,0.04568527874374417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.941032257079144,43.479953059545075]}"
1_1_1_1_2_0_230,2382,1705,1240,1457,1349,1720,2690,2879,3084,3175,-0.073618874,-0.12843029,0.3913828,-0.35829112,0,0.2627076343808511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938681308156259,43.479902917291845]}"
1_1_1_1_2_0_231,2382,1705,1184,1400,1283,1720,2690,2879,3280,3175,-0.09829007,-0.1586012,0.43765068,-0.4017094,0,0.4659228633773458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938804890748758,43.47990082116119]}"
1_1_1_1_2_0_232,2368,1667,1135,1349,1260,1711,2665,2997,3122,3144,-0.07977172,-0.13734062,0.42492014,-0.39655557,0,0.49748417936175904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938928473327945,43.479898724897055]}"
1_1_1_1_2_0_233,2368,1667,1175,1381,1266,1711,2665,2997,3296,3144,-0.103269584,-0.16384181,0.44498026,-0.4094505,0,0.18353277347333696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939052055893816,43.47989662849942]}"
1_1_1_1_2_0_236,2190,1546,1147,1389,1225,1647,2813,3125,3450,3277,-0.14752871,-0.22340426,0.47593582,-0.42591444,0,0.3740155067061184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939422803511547,43.47989033850563]}"
1_1_1_1_2_0_237,2190,1546,1108,1326,1160,1647,2813,3125,3276,3277,-0.13369536,-0.19868277,0.47700632,-0.42372882,0,0.465351098400545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939546386024157,43.47988824157407]}"
1_1_1_1_2_0_238,2293,1625,1150,1374,1214,1789,2879,3242,3536,3449,-0.14390333,-0.21324413,0.4888421,-0.44032586,0,0.48117141191270874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93966996852345,43.479886144509024]}"
1_1_1_1_2_0_239,2293,1625,1193,1454,1306,1789,2879,3242,3690,3449,-0.15137939,-0.23349491,0.47718173,-0.43468118,0,0.4397934246580043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939793551009425,43.47988404731049]}"
1_1_1_1_2_0_240,2330,1631,1174,1375,1296,1721,2879,3156,3436,3406,-0.11947548,-0.19181408,0.45224008,-0.42839327,0,0.43147582061056244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93991713348208,43.47988194997848]}"
1_1_1_1_2_0_242,2304,1670,1164,1398,1293,1756,2838,3103,3504,3386,-0.12958258,-0.20661157,0.46091306,-0.42962056,0,0.4874472881054319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940164298387428,43.47987775491399]}"
1_1_1_1_2_0_244,2527,1776,1159,1393,1268,1732,2958,3190,3502,3458,-0.102412485,-0.16171837,0.46834382,-0.4308478,0,0.431320407565027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940411463239489,43.47987355931558]}"
1_1_1_1_2_0_245,2527,1776,1181,1375,1239,1732,2958,3190,3398,3458,-0.097423606,-0.14700422,0.46560276,-0.42384246,0,0.0064148948434654685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940535045645532,43.479871461316144]}"
1_1_1_1_2_0_248,2295,1657,1179,1398,1250,1711,2722,2981,3090,3209,-0.09265421,-0.14763232,0.42396313,-0.37700534,0,0.2396147548739559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938554847285246,43.47981502159488]}"
1_1_1_1_2_0_249,2382,1705,1226,1424,1351,1720,2690,2879,3092,3175,-0.07266178,-0.12970406,0.39185235,-0.3693534,0,0.35917077298229627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93867842970785,43.47981292560426]}"
1_1_1_1_2_0_251,2368,1667,1176,1379,1291,1711,2665,2997,3258,3144,-0.09576177,-0.1581941,0.43240273,-0.4052189,0,0.46695443410554494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.938925594513119,43.47980873322256]}"
1_1_1_1_2_0_252,2368,1667,1198,1385,1279,1711,2665,2997,3270,3144,-0.101170674,-0.15998581,0.4376786,-0.40494093,0,0.6029411128011147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939049176895784,43.479806636831476]}"
1_1_1_1_2_0_253,2287,1614,1126,1356,1215,1745,2816,3036,3124,3321,-0.096491225,-0.1546849,0.43996313,-0.39464286,0,0.19821869845784867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939172759265134,43.47980454030692]}"
1_1_1_1_2_0_254,2287,1614,1128,1298,1204,1745,2816,3036,3144,3321,-0.100605436,-0.15779783,0.44618216,-0.41557857,0,0.11778009769003206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93929634162117,43.47980244364888]}"
1_1_1_1_2_0_255,2190,1546,1112,1259,1165,1647,2813,3125,3126,3277,-0.11629132,-0.17607224,0.45700303,-0.42576966,0,0.6834803455345334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939419923963888,43.479800346857346]}"
1_1_1_1_2_0_256,2190,1546,1103,1301,1184,1647,2813,3125,3164,3277,-0.11686952,-0.18192007,0.45538178,-0.41724524,0,0.42679724403475816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939543506293292,43.47979824993234]}"
1_1_1_1_2_0_258,2293,1625,1167,1386,1290,1789,2879,3242,3398,3449,-0.120520376,-0.19416623,0.4496587,-0.42056856,0,0.5213526577909189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939790670912142,43.479794055681865]}"
